date,ticker,text,true_label,lexicon_score,classifier_score
2023-02-28,MSFT,Microsoft shares trade flat as it announced a change to its board of directors,neutral,0.0,0.001646006313644371
2023-02-28,MSFT,"Microsoft announced a change to its board of directors, no major stock reaction",neutral,0.0,0.00036516734546148885
2023-03-06,MSFT,Microsoft stock dropped on worse-than-expected guidance,negative,-1.0,-0.8022855691709307
2023-03-08,MSFT,Microsoft shares trade flat as it maintained its previous guidance,neutral,0.0,0.0018093301091885502
2023-03-09,MSFT,Microsoft rallies as it announced a share buyback program,positive,1.0,0.9490455380417047
2023-03-10,MSFT,Microsoft presented at an industry conference,neutral,0.0,-0.000496873097922304
2023-03-17,MSFT,Microsoft rallies as it raised its full-year guidance,positive,1.0,0.9148809428518899
2023-03-21,MSFT,Microsoft announced a change to its board of directors,neutral,0.0,0.0017527311095111228
2023-03-22,MSFT,"Microsoft announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.945090481196986
2023-03-24,MSFT,Microsoft maintained its previous guidance,neutral,0.0,0.000987405380009937
2023-03-27,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2023-03-27,MSFT,Microsoft shares soared after announced a share buyback program,positive,1.0,0.9282691559190286
2023-03-28,MSFT,Microsoft shares trade flat as it will report quarterly results next week,neutral,0.0,0.002537779482999424
2023-03-29,MSFT,Analysts turn cautious on Microsoft after weak quarterly earnings,negative,-1.0,-0.8550240359117379
2023-03-30,MSFT,"Microsoft maintained its previous guidance, no major stock reaction",neutral,0.0,-3.194907159042443e-05
2023-04-04,MSFT,Microsoft shares dropped after warned of a demand slowdown,negative,-1.0,-0.8995453659414331
2023-04-11,MSFT,Microsoft to hold investor call on profit margins,neutral,1.0,-0.0002579097062262309
2023-04-14,MSFT,Analysts turn bullish on Microsoft after better-than-expected quarterly earnings,positive,1.0,0.9068463709948174
2023-04-18,MSFT,Microsoft shares sank after faces a regulatory investigation,negative,-1.0,-0.897561051390166
2023-04-24,MSFT,Analysts turn cautious on Microsoft after weak guidance,negative,-1.0,-0.8902337512558024
2023-04-26,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2023-05-01,MSFT,Microsoft rallies as it raised its full-year guidance,positive,1.0,0.9148809428518899
2023-05-02,MSFT,Analysts turn cautious on Microsoft after troubling guidance,negative,0.0,-0.8972550729721898
2023-05-03,MSFT,Analysts turn bullish on Microsoft after robust sales,positive,1.0,0.9238795651777376
2023-05-05,MSFT,Microsoft rallies as it received an analyst upgrade,positive,1.0,0.908189682239063
2023-05-09,MSFT,Microsoft stock soared on strong cash flow,positive,1.0,0.8126661754322154
2023-05-10,MSFT,Microsoft shares sank after cut its full-year guidance,negative,-1.0,-0.811622241482974
2023-05-10,MSFT,Microsoft stock dropped on worse-than-expected cash flow,negative,-1.0,-0.8203695223140082
2023-05-11,MSFT,Microsoft stock climbed on robust sales,positive,1.0,0.8427036554939016
2023-05-11,MSFT,Microsoft shares plunged after received an analyst downgrade,negative,-1.0,-0.8006798681916445
2023-05-17,MSFT,Microsoft filed its routine quarterly disclosure,neutral,0.0,0.0024474162541892747
2023-05-19,MSFT,Microsoft shares trade flat as it maintained its previous guidance,neutral,0.0,0.0018093301091885502
2023-05-19,MSFT,"Microsoft announced a share buyback program, shares climb",positive,1.0,0.9512395916030502
2023-05-22,MSFT,Microsoft shares soared after reported record quarterly profit,positive,1.0,0.9568015390936987
2023-05-24,MSFT,Microsoft to hold investor call on quarterly earnings,neutral,0.0,0.0022777295840900325
2023-05-25,MSFT,Analysts turn cautious on Microsoft after worse-than-expected profit margins,negative,1.0,-0.9223119070389055
2023-06-05,MSFT,"Microsoft cut its full-year guidance, shares slide",negative,-1.0,-0.8964579875253386
2023-06-06,MSFT,Microsoft stock surged on record profit margins,positive,1.0,0.7764309788784345
2023-06-08,MSFT,Microsoft shares advanced after beat analyst earnings estimates,positive,1.0,0.8574386646827882
2023-06-09,MSFT,Microsoft shares climbed after unveiled a new product line to strong demand,positive,1.0,0.9259396041957131
2023-06-12,MSFT,Microsoft shares tumbled after announced layoffs amid cost cuts,negative,-1.0,-0.9036095768364794
2023-06-20,MSFT,Microsoft drops as it announced layoffs amid cost cuts,negative,-1.0,-0.9417293143559937
2023-06-21,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2023-06-22,MSFT,Microsoft filed its routine quarterly disclosure,neutral,0.0,0.0024474162541892747
2023-06-23,MSFT,Analysts turn bullish on Microsoft after better-than-expected sales,positive,1.0,0.9103121266473886
2023-06-28,MSFT,Microsoft shares plunged after faces a regulatory investigation,negative,-1.0,-0.8728722922724798
2023-07-03,MSFT,"Microsoft faces a regulatory investigation, shares slide",negative,-1.0,-0.9551445813348404
2023-07-03,MSFT,"Microsoft missed analyst earnings estimates, shares slide",negative,-1.0,-0.9001358536729646
2023-07-07,MSFT,Microsoft stock rallied on better-than-expected sales,positive,1.0,0.8181613528845504
2023-07-10,MSFT,"Microsoft announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.945090481196986
2023-07-11,MSFT,"Microsoft raised its full-year guidance, shares climb",positive,1.0,0.9082557214788926
2023-07-12,MSFT,Microsoft maintained its previous guidance,neutral,0.0,0.000987405380009937
2023-07-18,MSFT,Microsoft stock fell on weak guidance,negative,-1.0,-0.834602000299872
2023-07-19,MSFT,Microsoft stock soared on resilient profit margins,positive,1.0,0.7558972831527099
2023-07-24,MSFT,Microsoft drops as it faces a regulatory investigation,negative,-1.0,-0.9398217588330752
2023-07-24,MSFT,Analysts turn cautious on Microsoft after worse-than-expected profit margins,negative,1.0,-0.9223119070389055
2023-07-25,MSFT,Microsoft presented at an industry conference,neutral,0.0,-0.000496873097922304
2023-07-27,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2023-07-27,MSFT,Microsoft shares dropped after warned of a demand slowdown,negative,-1.0,-0.8995453659414331
2023-07-28,MSFT,Microsoft drops as it received an analyst downgrade,negative,-1.0,-0.9305147911120507
2023-08-01,MSFT,"Microsoft cut its full-year guidance, shares slide",negative,-1.0,-0.8964579875253386
2023-08-02,MSFT,Microsoft shares surged after reported record quarterly profit,positive,1.0,0.9249230488676073
2023-08-07,MSFT,Microsoft shares slumped after received an analyst downgrade,negative,-1.0,-0.8741998671903006
2023-08-08,MSFT,Microsoft shares tumbled after warned of a demand slowdown,negative,-1.0,-0.8598129187192646
2023-08-10,MSFT,Microsoft drops as it faces a regulatory investigation,negative,-1.0,-0.9398217588330752
2023-08-11,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2023-08-14,MSFT,Microsoft shares soared after received an analyst upgrade,positive,1.0,0.8686035321830946
2023-08-14,MSFT,Microsoft shares soared after received an analyst upgrade,positive,1.0,0.8686035321830946
2023-08-16,MSFT,Microsoft shares jumped after received an analyst upgrade,positive,1.0,0.8733655962542143
2023-08-18,MSFT,"Microsoft held its annual shareholder meeting, no major stock reaction",neutral,0.0,-0.000686760777387465
2023-08-21,MSFT,Microsoft stock soared on resilient quarterly earnings,positive,1.0,0.7768549576486476
2023-08-21,MSFT,Analysts turn cautious on Microsoft after disappointing profit margins,negative,1.0,-0.9096777277400662
2023-08-22,MSFT,Microsoft stock soared on resilient sales,positive,1.0,0.7951229777549076
2023-08-23,MSFT,Analysts turn cautious on Microsoft after worse-than-expected guidance,negative,0.0,-0.9254095180263086
2023-08-25,MSFT,"Microsoft faces a regulatory investigation, shares slide",negative,-1.0,-0.9551445813348404
2023-08-28,MSFT,Analysts turn cautious on Microsoft after worse-than-expected revenue,negative,0.0,-0.9387309215516985
2023-08-28,MSFT,"Microsoft presented at an industry conference, no major stock reaction",neutral,0.0,-0.00043188623034046136
2023-08-31,MSFT,Microsoft rallies as it announced a share buyback program,positive,1.0,0.9490455380417047
2023-09-05,MSFT,Microsoft stock surged on better-than-expected cash flow,positive,1.0,0.7846629483438318
2023-09-06,MSFT,"Microsoft raised its full-year guidance, shares climb",positive,1.0,0.9082557214788926
2023-09-12,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2023-09-13,MSFT,Microsoft shares trade flat as it held its annual shareholder meeting,neutral,0.0,0.0009897905382276265
2023-09-14,MSFT,Analysts turn bullish on Microsoft after record revenue,positive,1.0,0.892898010351791
2023-09-14,MSFT,Microsoft stock surged on resilient quarterly earnings,positive,1.0,0.7746464730176896
2023-09-15,MSFT,Microsoft sales in line with expectations,neutral,0.0,0.0030045366287297787
2023-09-15,MSFT,Analysts turn bullish on Microsoft after record cash flow,positive,1.0,0.9013703715843417
2023-09-21,MSFT,Analysts turn cautious on Microsoft after troubling guidance,negative,0.0,-0.8972550729721898
2023-09-22,MSFT,Microsoft filed its routine quarterly disclosure,neutral,0.0,0.0024474162541892747
2023-09-26,MSFT,Analysts turn bullish on Microsoft after record quarterly earnings,positive,1.0,0.942608495993481
2023-09-26,MSFT,Microsoft stock plunged on worse-than-expected cash flow,negative,-1.0,-0.8165988473772683
2023-09-29,MSFT,Microsoft drops as it warned of a demand slowdown,negative,-1.0,-0.9431989895603899
2023-09-29,MSFT,Microsoft to hold investor call on quarterly earnings,neutral,0.0,0.0022777295840900325
2023-10-02,MSFT,"Microsoft cut its full-year guidance, shares slide",negative,-1.0,-0.8964579875253386
2023-10-04,MSFT,"Microsoft raised its full-year guidance, shares climb",positive,1.0,0.9082557214788926
2023-10-09,MSFT,Microsoft stock surged on better-than-expected revenue,positive,1.0,0.8083948662949776
2023-10-11,MSFT,Microsoft drops as it cut its full-year guidance,negative,-1.0,-0.8985587535583589
2023-10-12,MSFT,Microsoft stock plunged on weak quarterly earnings,negative,-1.0,-0.6859112863947519
2023-10-13,MSFT,"Microsoft presented at an industry conference, no major stock reaction",neutral,0.0,-0.00043188623034046136
2023-10-13,MSFT,Microsoft stock sank on disappointing sales,negative,-1.0,-0.8068455553206846
2023-10-17,MSFT,Microsoft shares surged after unveiled a new product line to strong demand,positive,1.0,0.9188004600469326
2023-10-18,MSFT,Microsoft shares sank after cut its full-year guidance,negative,-1.0,-0.811622241482974
2023-10-24,MSFT,Microsoft shares climbed after received an analyst upgrade,positive,1.0,0.8803257035554891
2023-10-24,MSFT,Microsoft shares jumped after received an analyst upgrade,positive,1.0,0.8733655962542143
2023-10-30,MSFT,Analysts turn bullish on Microsoft after resilient sales,positive,1.0,0.904999825008427
2023-10-31,MSFT,Microsoft stock soared on strong sales,positive,1.0,0.8677038541272483
2023-11-01,MSFT,Microsoft to hold investor call on sales,neutral,0.0,0.00026710958517958336
2023-11-01,MSFT,Microsoft drops as it cut its full-year guidance,negative,-1.0,-0.8985587535583589
2023-11-02,MSFT,Microsoft shares slumped after faces a regulatory investigation,negative,-1.0,-0.9080243724636294
2023-11-02,MSFT,Microsoft stock tumbled on soft quarterly earnings,negative,-1.0,-0.7400379273845237
2023-11-03,MSFT,"Microsoft will report quarterly results next week, no major stock reaction",neutral,0.0,0.0007598423604889652
2023-11-06,MSFT,Microsoft drops as it cut its full-year guidance,negative,-1.0,-0.8985587535583589
2023-11-13,MSFT,Microsoft stock climbed on record quarterly earnings,positive,1.0,0.8696060696411427
2023-11-13,MSFT,"Microsoft cut its full-year guidance, shares slide",negative,-1.0,-0.8964579875253386
2023-11-15,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2023-11-20,MSFT,Microsoft filed its routine quarterly disclosure,neutral,0.0,0.0024474162541892747
2023-11-22,MSFT,Analysts turn bullish on Microsoft after strong sales,positive,1.0,0.9407883312460595
2023-11-30,MSFT,Microsoft stock jumped on robust cash flow,positive,1.0,0.8099869710432814
2023-12-01,MSFT,"Microsoft reported record quarterly profit, shares climb",positive,1.0,0.9599448491286057
2023-12-05,MSFT,Microsoft rallies as it announced a share buyback program,positive,1.0,0.9490455380417047
2023-12-06,MSFT,Microsoft stock soared on robust quarterly earnings,positive,1.0,0.8001786866105856
2023-12-07,MSFT,Microsoft profit margins in line with expectations,neutral,1.0,0.0021587447277013547
2023-12-08,MSFT,Microsoft stock climbed on resilient quarterly earnings,positive,1.0,0.798072923123595
2023-12-11,MSFT,Microsoft shares surged after reported record quarterly profit,positive,1.0,0.9249230488676073
2023-12-14,MSFT,Microsoft shares soared after announced a share buyback program,positive,1.0,0.9282691559190286
2023-12-15,MSFT,"Microsoft announced a share buyback program, shares climb",positive,1.0,0.9512395916030502
2023-12-15,MSFT,Microsoft shares trade flat as it will report quarterly results next week,neutral,0.0,0.002537779482999424
2023-12-21,MSFT,Microsoft shares plunged after received an analyst downgrade,negative,-1.0,-0.8006798681916445
2023-12-29,MSFT,"Microsoft warned of a demand slowdown, shares slide",negative,-1.0,-0.9382878105105269
2023-12-29,MSFT,"Microsoft reported record quarterly profit, shares climb",positive,1.0,0.9599448491286057
2024-01-02,MSFT,"Microsoft missed analyst earnings estimates, shares slide",negative,-1.0,-0.9001358536729646
2024-01-08,MSFT,"Microsoft received an analyst downgrade, shares slide",negative,-1.0,-0.9328803544313999
2024-01-09,MSFT,Analysts turn bullish on Microsoft after better-than-expected quarterly earnings,positive,1.0,0.9068463709948174
2024-01-10,MSFT,Microsoft sales in line with expectations,neutral,0.0,0.0030045366287297787
2024-01-10,MSFT,Microsoft shares tumbled after cut its full-year guidance,negative,-1.0,-0.7988235273483173
2024-01-11,MSFT,"Microsoft announced a change to its board of directors, no major stock reaction",neutral,0.0,0.00036516734546148885
2024-01-11,MSFT,Microsoft shares sank after faces a regulatory investigation,negative,-1.0,-0.897561051390166
2024-01-12,MSFT,Microsoft shares jumped after unveiled a new product line to strong demand,positive,1.0,0.9356663833280612
2024-01-16,MSFT,Microsoft cash flow in line with expectations,neutral,0.0,0.0020177587386779466
2024-01-17,MSFT,"Microsoft received an analyst upgrade, shares climb",positive,1.0,0.9278534444613776
2024-01-18,MSFT,"Microsoft beat analyst earnings estimates, shares climb",positive,1.0,0.8939149390986564
2024-01-19,MSFT,"Microsoft missed analyst earnings estimates, shares slide",negative,-1.0,-0.9001358536729646
2024-01-22,MSFT,Microsoft shares jumped after beat analyst earnings estimates,positive,1.0,0.8826427558666385
2024-01-23,MSFT,Microsoft shares trade flat as it will report quarterly results next week,neutral,0.0,0.002537779482999424
2024-01-24,MSFT,Microsoft drops as it missed analyst earnings estimates,negative,-1.0,-0.9136105866647274
2024-01-24,MSFT,"Microsoft reported record quarterly profit, shares climb",positive,1.0,0.9599448491286057
2024-01-25,MSFT,Microsoft shares soared after reported record quarterly profit,positive,1.0,0.9568015390936987
2024-01-29,MSFT,Microsoft rallies as it beat analyst earnings estimates,positive,1.0,0.8995451194443781
2024-01-29,MSFT,Microsoft stock rallied on resilient sales,positive,1.0,0.7892018404644766
2024-01-30,MSFT,Microsoft shares rallied after announced a share buyback program,positive,1.0,0.9295069694643429
2024-02-01,MSFT,Analysts turn cautious on Microsoft after worse-than-expected quarterly earnings,negative,0.0,-0.9241868020402354
2024-02-01,MSFT,"Microsoft reported record quarterly profit, shares climb",positive,1.0,0.9599448491286057
2024-02-07,MSFT,Microsoft stock surged on better-than-expected revenue,positive,1.0,0.8083948662949776
2024-02-08,MSFT,Microsoft drops as it warned of a demand slowdown,negative,-1.0,-0.9431989895603899
2024-02-08,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2024-02-12,MSFT,"Microsoft missed analyst earnings estimates, shares slide",negative,-1.0,-0.9001358536729646
2024-02-15,MSFT,Microsoft shares climbed after announced a share buyback program,positive,1.0,0.9112380210813291
2024-02-16,MSFT,"Microsoft announced a share buyback program, shares climb",positive,1.0,0.9512395916030502
2024-02-20,MSFT,Analysts turn cautious on Microsoft after troubling quarterly earnings,negative,0.0,-0.8699910467073382
2024-02-21,MSFT,Microsoft stock surged on resilient profit margins,positive,1.0,0.7572978477353696
2024-02-21,MSFT,Analysts turn bullish on Microsoft after better-than-expected profit margins,positive,1.0,0.8946960474191858
2024-02-22,MSFT,Microsoft shares soared after received an analyst upgrade,positive,1.0,0.8686035321830946
2024-02-26,MSFT,Analysts turn bullish on Microsoft after robust profit margins,positive,1.0,0.8929053190286087
2024-02-27,MSFT,"Microsoft unveiled a new product line to strong demand, shares climb",positive,1.0,0.9402317416563803
2024-03-01,MSFT,Microsoft to hold investor call on revenue,neutral,0.0,-0.0016833824916511544
2024-03-01,MSFT,Microsoft shares trade flat as it will report quarterly results next week,neutral,0.0,0.002537779482999424
2024-03-04,MSFT,Microsoft held its annual shareholder meeting,neutral,0.0,-0.001235383134034325
2024-03-06,MSFT,"Microsoft announced a change to its board of directors, no major stock reaction",neutral,0.0,0.00036516734546148885
2024-03-11,MSFT,Microsoft will report quarterly results next week,neutral,0.0,0.0030203307834693674
2024-03-12,MSFT,Microsoft shares fell after received an analyst downgrade,negative,-1.0,-0.8500244707300498
2024-03-13,MSFT,"Microsoft announced a change to its board of directors, no major stock reaction",neutral,0.0,0.00036516734546148885
2024-03-14,MSFT,Microsoft to hold investor call on revenue,neutral,0.0,-0.0016833824916511544
2024-03-20,MSFT,Analysts turn cautious on Microsoft after worse-than-expected sales,negative,0.0,-0.9391868363922576
2024-03-22,MSFT,Analysts turn bullish on Microsoft after strong quarterly earnings,positive,1.0,0.9338415312228157
2024-03-25,MSFT,Analysts turn cautious on Microsoft after soft revenue,negative,0.0,-0.8818239435832834
2024-03-26,MSFT,Analysts turn bullish on Microsoft after robust profit margins,positive,1.0,0.8929053190286087
2024-04-01,MSFT,Microsoft shares surged after beat analyst earnings estimates,positive,1.0,0.8670999556766674
2024-04-03,MSFT,"Microsoft warned of a demand slowdown, shares slide",negative,-1.0,-0.9382878105105269
2024-04-04,MSFT,Analysts turn cautious on Microsoft after troubling quarterly earnings,negative,0.0,-0.8699910467073382
2024-04-05,MSFT,Microsoft rallies as it raised its full-year guidance,positive,1.0,0.9148809428518899
2024-04-08,MSFT,"Microsoft received an analyst upgrade, shares climb",positive,1.0,0.9278534444613776
2024-04-09,MSFT,Microsoft will report quarterly results next week,neutral,0.0,0.0030203307834693674
2024-04-11,MSFT,Analysts turn cautious on Microsoft after troubling quarterly earnings,negative,0.0,-0.8699910467073382
2024-04-15,MSFT,"Microsoft beat analyst earnings estimates, shares climb",positive,1.0,0.8939149390986564
2024-04-16,MSFT,Microsoft drops as it received an analyst downgrade,negative,-1.0,-0.9305147911120507
2024-04-17,MSFT,Microsoft drops as it missed analyst earnings estimates,negative,-1.0,-0.9136105866647274
2024-04-18,MSFT,Microsoft shares tumbled after received an analyst downgrade,negative,-1.0,-0.8107591595382526
2024-04-19,MSFT,"Microsoft faces a regulatory investigation, shares slide",negative,-1.0,-0.9551445813348404
2024-04-22,MSFT,Microsoft shares rallied after raised its full-year guidance,positive,1.0,0.8873547756924046
2024-04-23,MSFT,"Microsoft warned of a demand slowdown, shares slide",negative,-1.0,-0.9382878105105269
2024-04-25,MSFT,Microsoft shares jumped after raised its full-year guidance,positive,1.0,0.861368184265792
2024-04-26,MSFT,Analysts turn bullish on Microsoft after robust quarterly earnings,positive,1.0,0.9096493132626392
2024-05-02,MSFT,Microsoft presented at an industry conference,neutral,0.0,-0.000496873097922304
2024-05-03,MSFT,"Microsoft faces a regulatory investigation, shares slide",negative,-1.0,-0.9551445813348404
2024-05-06,MSFT,Microsoft drops as it announced layoffs amid cost cuts,negative,-1.0,-0.9417293143559937
2024-05-06,MSFT,"Microsoft received an analyst upgrade, shares climb",positive,1.0,0.9278534444613776
2024-05-07,MSFT,"Microsoft announced a share buyback program, shares climb",positive,1.0,0.9512395916030502
2024-05-09,MSFT,Microsoft stock fell on worse-than-expected cash flow,negative,-1.0,-0.8591492313595044
2024-05-10,MSFT,Microsoft rallies as it announced a share buyback program,positive,1.0,0.9490455380417047
2024-05-13,MSFT,Microsoft drops as it faces a regulatory investigation,negative,-1.0,-0.9398217588330752
2024-05-13,MSFT,Microsoft to hold investor call on sales,neutral,0.0,0.00026710958517958336
2024-05-15,MSFT,Microsoft stock tumbled on disappointing quarterly earnings,negative,-1.0,-0.8123038545321821
2024-05-16,MSFT,Microsoft shares surged after unveiled a new product line to strong demand,positive,1.0,0.9188004600469326
2024-05-16,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2024-05-17,MSFT,Microsoft maintained its previous guidance,neutral,0.0,0.000987405380009937
2024-05-21,MSFT,"Microsoft raised its full-year guidance, shares climb",positive,1.0,0.9082557214788926
2024-05-23,MSFT,"Microsoft faces a regulatory investigation, shares slide",negative,-1.0,-0.9551445813348404
2024-05-24,MSFT,"Microsoft missed analyst earnings estimates, shares slide",negative,-1.0,-0.9001358536729646
2024-05-28,MSFT,Microsoft to hold investor call on profit margins,neutral,1.0,-0.0002579097062262309
2024-05-28,MSFT,Microsoft drops as it warned of a demand slowdown,negative,-1.0,-0.9431989895603899
2024-05-29,MSFT,Microsoft stock jumped on strong quarterly earnings,positive,1.0,0.8318265985256799
2024-05-29,MSFT,Microsoft rallies as it announced a share buyback program,positive,1.0,0.9490455380417047
2024-05-30,MSFT,Microsoft drops as it announced layoffs amid cost cuts,negative,-1.0,-0.9417293143559937
2024-05-31,MSFT,Microsoft stock jumped on record quarterly earnings,positive,1.0,0.8683732179083719
2024-06-05,MSFT,Microsoft announced a change to its board of directors,neutral,0.0,0.0017527311095111228
2024-06-06,MSFT,Analysts turn bullish on Microsoft after resilient quarterly earnings,positive,1.0,0.8945864536642733
2024-06-07,MSFT,"Microsoft beat analyst earnings estimates, shares climb",positive,1.0,0.8939149390986564
2024-06-10,MSFT,Microsoft shares trade flat as it will report quarterly results next week,neutral,0.0,0.002537779482999424
2024-06-11,MSFT,Microsoft stock surged on record quarterly earnings,positive,1.0,0.8879885560305715
2024-06-13,MSFT,Microsoft stock soared on strong sales,positive,1.0,0.8677038541272483
2024-06-17,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2024-06-20,MSFT,Analysts turn bullish on Microsoft after record quarterly earnings,positive,1.0,0.942608495993481
2024-06-24,MSFT,Analysts turn bullish on Microsoft after better-than-expected cash flow,positive,1.0,0.8986474975513078
2024-06-25,MSFT,"Microsoft cut its full-year guidance, shares slide",negative,-1.0,-0.8964579875253386
2024-06-25,MSFT,Microsoft revenue in line with expectations,neutral,0.0,-1.3279232391538026e-05
2024-06-26,MSFT,"Microsoft beat analyst earnings estimates, shares climb",positive,1.0,0.8939149390986564
2024-06-27,MSFT,Microsoft stock fell on soft sales,negative,-1.0,-0.7699357776912588
2024-07-01,MSFT,Microsoft shares tumbled after announced layoffs amid cost cuts,negative,-1.0,-0.9036095768364794
2024-07-01,MSFT,Microsoft stock jumped on resilient quarterly earnings,positive,1.0,0.7466531738028679
2024-07-05,MSFT,Microsoft stock plunged on soft sales,negative,-1.0,-0.7451300942158507
2024-07-05,MSFT,Microsoft shares trade flat as it held its annual shareholder meeting,neutral,0.0,0.0009897905382276265
2024-07-08,MSFT,Microsoft rallies as it raised its full-year guidance,positive,1.0,0.9148809428518899
2024-07-08,MSFT,Microsoft stock jumped on robust cash flow,positive,1.0,0.8099869710432814
2024-07-10,MSFT,Microsoft drops as it announced layoffs amid cost cuts,negative,-1.0,-0.9417293143559937
2024-07-11,MSFT,Microsoft held its annual shareholder meeting,neutral,0.0,-0.001235383134034325
2024-07-11,MSFT,"Microsoft received an analyst upgrade, shares climb",positive,1.0,0.9278534444613776
2024-07-15,MSFT,Microsoft shares trade flat as it presented at an industry conference,neutral,0.0,0.001317603834630924
2024-07-16,MSFT,Analysts turn bullish on Microsoft after better-than-expected profit margins,positive,1.0,0.8946960474191858
2024-07-17,MSFT,"Microsoft missed analyst earnings estimates, shares slide",negative,-1.0,-0.9001358536729646
2024-07-17,MSFT,"Microsoft warned of a demand slowdown, shares slide",negative,-1.0,-0.9382878105105269
2024-07-18,MSFT,"Microsoft received an analyst downgrade, shares slide",negative,-1.0,-0.9328803544313999
2024-07-22,MSFT,"Microsoft warned of a demand slowdown, shares slide",negative,-1.0,-0.9382878105105269
2024-07-22,MSFT,"Microsoft received an analyst upgrade, shares climb",positive,1.0,0.9278534444613776
2024-07-25,MSFT,Microsoft shares trade flat as it filed its routine quarterly disclosure,neutral,0.0,0.0020769221501236237
2024-07-29,MSFT,"Microsoft announced layoffs amid cost cuts, shares slide",negative,-1.0,-0.945090481196986
2024-07-29,MSFT,Analysts turn cautious on Microsoft after worse-than-expected revenue,negative,0.0,-0.9387309215516985
2024-07-31,MSFT,Microsoft to hold investor call on cash flow,neutral,0.0,-5.2315254429141644e-05
2024-08-05,MSFT,Microsoft maintained its previous guidance,neutral,0.0,0.000987405380009937
2024-08-05,MSFT,Microsoft stock surged on resilient sales,positive,1.0,0.7890945082172618
2024-08-08,MSFT,Analysts turn bullish on Microsoft after record revenue,positive,1.0,0.892898010351791
2024-08-08,MSFT,Analysts turn bullish on Microsoft after strong quarterly earnings,positive,1.0,0.9338415312228157
2024-08-09,MSFT,Microsoft shares trade flat as it maintained its previous guidance,neutral,0.0,0.0018093301091885502
2024-08-12,MSFT,Microsoft shares rallied after reported record quarterly profit,positive,1.0,0.9512297091814925
2024-08-14,MSFT,Microsoft stock fell on worse-than-expected revenue,negative,-1.0,-0.870946074632492
2024-08-15,MSFT,Microsoft to hold investor call on profit margins,neutral,1.0,-0.0002579097062262309
2024-08-16,MSFT,Analysts turn bullish on Microsoft after strong sales,positive,1.0,0.9407883312460595
2024-08-20,MSFT,"Microsoft received an analyst upgrade, shares climb",positive,1.0,0.9278534444613776
2024-08-27,MSFT,Microsoft stock surged on resilient cash flow,positive,1.0,0.7698760640346081
2024-09-04,MSFT,Microsoft profit margins in line with expectations,neutral,1.0,0.0021587447277013547
2024-09-05,MSFT,Analysts turn bullish on Microsoft after better-than-expected revenue,positive,1.0,0.9140446185830465
2024-09-06,MSFT,Microsoft stock soared on resilient profit margins,positive,1.0,0.7558972831527099
2024-09-10,MSFT,Microsoft stock advanced on resilient sales,positive,1.0,0.7751870179271187
2024-09-11,MSFT,"Microsoft announced a change to its board of directors, no major stock reaction",neutral,0.0,0.00036516734546148885
2024-09-13,MSFT,"Microsoft raised its full-year guidance, shares climb",positive,1.0,0.9082557214788926
2024-09-16,MSFT,Microsoft drops as it warned of a demand slowdown,negative,-1.0,-0.9431989895603899
2024-09-17,MSFT,"Microsoft reported record quarterly profit, shares climb",positive,1.0,0.9599448491286057
2024-09-19,MSFT,Analysts turn bullish on Microsoft after robust quarterly earnings,positive,1.0,0.9096493132626392
2024-09-20,MSFT,Microsoft stock fell on worse-than-expected guidance,negative,-1.0,-0.8463401362207907
2024-09-25,MSFT,Analysts turn bullish on Microsoft after resilient profit margins,positive,1.0,0.883633784970596
2024-10-03,MSFT,Microsoft shares trade flat as it announced a change to its board of directors,neutral,0.0,0.001646006313644371
2024-10-04,MSFT,Microsoft drops as it missed analyst earnings estimates,negative,-1.0,-0.9136105866647274
2024-10-08,MSFT,Microsoft shares rallied after raised its full-year guidance,positive,1.0,0.8873547756924046
2024-10-10,MSFT,Microsoft rallies as it unveiled a new product line to strong demand,positive,1.0,0.9375511222849942
2024-10-11,MSFT,Microsoft shares trade flat as it maintained its previous guidance,neutral,0.0,0.0018093301091885502
2024-10-14,MSFT,Microsoft drops as it faces a regulatory investigation,negative,-1.0,-0.9398217588330752
2024-10-15,MSFT,"Microsoft reported record quarterly profit, shares climb",positive,1.0,0.9599448491286057
2024-10-15,MSFT,Microsoft sales in line with expectations,neutral,0.0,0.0030045366287297787
2024-10-16,MSFT,Analysts turn bullish on Microsoft after strong profit margins,positive,1.0,0.9066695258134049
2024-10-17,MSFT,Analysts turn bullish on Microsoft after record guidance,positive,1.0,0.916231969974666
